Asset ID,Street,City,Post Code,Building Number,Building Name,Sub-Building,Region,Country,Latitude,Longitude,Building ID,Property Identifier,Year,Scenario,Flood Defences,Return Period,River Flood Score,River Flood Severity Value (maximum depth (m)),River Flood Severity Lower Bound,River Flood Severity Upper Bound,River Flood Reliability,Surface Flood Score,Surface Flood Severity Value (maximum depth (m)),Surface Flood Severity Lower Bound,Surface Flood Severity Upper Bound,Surface Flood Reliability,Coastal Flood Score,Coastal Flood Severity Value (maximum depth (m)),Coastal Flood Severity Lower Bound,Coastal Flood Severity Upper Bound,Coastal Flood Reliability,Storms Score,Storms Severity Value (3s gust wind speed (km/h)),Storms Severity Lower Bound,Storms Severity Upper Bound,Storms Reliability,Storms Climate Reliability,Tropical Cyclones Score,Tropical Cyclones Severity Value (3s gust wind speed (km/h)),Tropical Cyclones Severity Lower Bound,Tropical Cyclones Severity Upper Bound,Tropical Cyclones Reliability,Tropical Cyclones Climate Reliability,Age Category,Age Category Flag,Asset Use,Asset Type,Structure Category,Flood Elevation Structure,Building Replacement Cost,Gross Premise Area Flag,Gross Premise Area,Floor Count,Currency,Unit of Length,River Flood RP Loss,Surface Flood RP Loss,Coastal Flood RP Loss,Storms RP Loss,Tropical Cyclones RP Loss,Unit/Flat Volume,Basement
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2060,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.28,0.2,0.42,,E,154.800003,139.5,171.899994,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,15363.0,136.0,0.0,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2060,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,C,0.0,0.0,0.02,,E,155.699997,141.300003,172.799988,0.83,0.83,,,,,,,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,0.0,133.0,0.0,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.07,0.06,0.07,,F,0.82,0.68,1.02,,E,157.5,139.5,180.899994,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,20751.0,192263.0,687.0,0.0,5.0,0.0
10,Main Rd,Boston,PE22 9AZ,,,,East Midlands (England),United Kingdom,53.0673153,0.1993399,,,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.42,0.4,0.43,,F,3.01,2.88,3.14,,E,159.300003,141.300003,181.799988,0.83,0.83,,,,,,,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,167136.0,954467.0,776.0,0.0,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.72,1.53,1.96,,E,157.5,139.5,180.899994,0.83,0.83,,,,,,,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,166215.0,1565.0,0.0,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.58,1.37,1.83,,E,157.5,139.5,180.899994,0.83,0.83,,,,,,,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,16913.0,167.0,0.0,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.04,1.88,2.21,,E,157.5,139.5,180.899994,0.83,0.83,,,,,,,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,21916.0,189.0,0.0,1.0,0.0
5,Durhams Road,Spalding,PE12 9NJ,5.0,,,East Midlands (England),United Kingdom,52.8607484,0.1335514,,,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.09,0.07,0.1,,F,2.17,1.96,2.43,,E,157.5,139.5,180.899994,0.83,0.83,,,,,,,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,36495.0,750545.0,776.0,0.0,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.1,0.04,0.37,,E,154.800003,137.699997,177.299988,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,8325.0,195.0,0.0,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.93,0.72,1.18,,E,154.800003,137.699997,177.299988,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,50555.0,165.0,0.0,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.37,0.26,0.57,,E,154.800003,137.699997,177.299988,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,19732.0,136.0,0.0,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2070,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.01,0.0,0.09,,E,155.699997,138.599991,178.199997,0.83,0.83,,,,,,,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,348.0,133.0,0.0,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.07,0.06,0.07,,F,0.93,0.75,1.16,,E,157.5,137.699997,181.799988,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,20751.0,210970.0,687.0,0.0,5.0,0.0
10,Main Rd,Boston,PE22 9AZ,,,,East Midlands (England),United Kingdom,53.0673153,0.1993399,,,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.42,0.4,0.43,,F,3.09,2.94,3.24,,E,159.300003,139.5,182.699997,0.83,0.83,,,,,,,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,167136.0,971293.0,776.0,0.0,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.85,1.63,2.15,,E,157.5,137.699997,181.799988,0.83,0.83,,,,,,,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,172925.0,1565.0,0.0,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.72,1.47,2.03,,E,157.5,137.699997,181.799988,0.83,0.83,,,,,,,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,17744.0,167.0,0.0,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.14,1.96,2.34,,E,157.5,137.699997,181.799988,0.83,0.83,,,,,,,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,22453.0,189.0,0.0,1.0,0.0
5,Durhams Road,Spalding,PE12 9NJ,5.0,,,East Midlands (England),United Kingdom,52.8607484,0.1335514,,,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.1,0.08,0.1,,F,2.32,2.06,2.62,,E,157.5,137.699997,181.799988,0.83,0.83,,,,,,,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,40530.0,790680.0,776.0,0.0,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.21,0.1,0.53,,E,154.800003,135.0,178.199997,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,16878.0,195.0,0.0,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.08,0.82,1.4,,E,154.800003,135.0,178.199997,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,56165.0,165.0,0.0,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.48,0.32,0.72,,E,154.800003,135.0,178.199997,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,24730.0,136.0,0.0,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2080,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.02,0.0,0.19,,E,155.699997,135.899994,179.099991,0.83,0.83,,,,,,,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,696.0,133.0,0.0,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.07,0.07,0.08,,F,1.03,0.83,1.31,,E,157.5,135.899994,183.599991,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,20751.0,226833.0,687.0,0.0,5.0,0.0
10,Main Rd,Boston,PE22 9AZ,,,,East Midlands (England),United Kingdom,53.0673153,0.1993399,,,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.42,0.41,0.44,,F,3.16,3.0,3.34,,E,160.199997,137.699997,185.399994,0.83,0.83,,,,,,,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,167136.0,985660.0,776.0,0.0,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.99,1.72,2.35,,E,157.5,135.899994,183.599991,0.83,0.83,,,,,,,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,179671.0,1565.0,0.0,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.87,1.58,2.24,,E,157.5,135.899994,183.599991,0.83,0.83,,,,,,,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,18566.0,167.0,0.0,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.23,2.03,2.47,,E,157.5,135.899994,183.599991,0.83,0.83,,,,,,,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,22916.0,189.0,0.0,1.0,0.0
5,Durhams Road,Spalding,PE12 9NJ,5.0,,,East Midlands (England),United Kingdom,52.8607484,0.1335514,,,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.1,0.08,0.11,,F,2.46,2.18,2.83,,E,157.5,135.899994,183.599991,0.83,0.83,,,,,,,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,40530.0,826669.0,776.0,0.0,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.36,0.17,0.71,,E,154.800003,134.099991,182.699997,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,27591.0,195.0,0.0,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.23,0.93,1.63,,E,154.800003,134.099991,182.699997,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,61252.0,165.0,0.0,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.6,0.39,0.9,,E,154.800003,134.099991,182.699997,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,29780.0,136.0,0.0,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2090,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.04,0.0,0.33,,E,155.699997,135.0,182.699997,0.83,0.83,,,,,,,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,1390.0,133.0,0.0,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.07,0.07,0.08,,F,1.15,0.92,1.47,,E,158.399994,132.300003,186.299988,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,20751.0,244545.0,687.0,0.0,5.0,0.0
10,Main Rd,Boston,PE22 9AZ,,,,East Midlands (England),United Kingdom,53.0673153,0.1993399,,,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.42,0.42,0.44,,F,3.23,3.07,3.44,,E,160.199997,134.099991,189.0,0.83,0.83,,,,,,,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,167136.0,999699.0,776.0,0.0,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.15,1.83,2.57,,E,157.5,132.300003,186.299988,0.83,0.83,,,,,,,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,186860.0,1565.0,0.0,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.03,1.7,2.46,,E,157.5,132.300003,186.299988,0.83,0.83,,,,,,,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,19377.0,167.0,0.0,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.33,2.12,2.61,,E,157.5,132.300003,186.299988,0.83,0.83,,,,,,,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,23414.0,189.0,0.0,1.0,0.0
5,Durhams Road,Spalding,PE12 9NJ,5.0,,,East Midlands (England),United Kingdom,52.8607484,0.1335514,,,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,D,0.1,0.08,0.11,,F,2.62,2.3,3.04,,E,157.5,132.300003,186.299988,0.83,0.83,,,,,,,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,40530.0,866065.0,776.0,0.0,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.54,0.25,0.91,,E,154.800003,129.599991,184.5,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,39118.0,195.0,0.0,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.4,1.04,1.89,,E,154.800003,129.599991,184.5,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,66459.0,165.0,0.0,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.74,0.46,1.1,,E,154.800003,129.599991,184.5,0.83,0.83,,,,,,,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,35183.0,136.0,0.0,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2100,ssp370,Undefended,1 in 100,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.06,0.0,0.5,,E,156.599991,131.399994,186.299988,0.83,0.83,,,,,,,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,2084.0,133.0,0.0,1.0,0.0
